StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,screener1,screener2,screener2_7_TEXT,specialtyField,valuesTreatment,valuesOpenTreatment_3,ypTreatment1_1,ypTreatment1_2,ypTreatment2_1,ypTreatment2_1.1,manipCheckOpen_T,sayingTreatment,ypTreatment3_1,ypTreatment4,valuesControl,ypControl1,ypControl2a,manipCheckOpen_C,sayingControl,dayDetail_1,dayDetail_4,dayDetail_5,dayDetail_6,dayDetail_7,dayDetail_8,dayDetail_9,dayDetail_10,dayDetail_11,dayDetail_12,dayDetail_14,dayDetail_15,dayDetail_16,dayDetail_18,dayDetail_19,dayDetail_20,dayDetail_21,dayDetail_22,dayDetail_23,dayDetail_24,dayDetail_25,dayDetail_26,dayDetail_27,dayDetail_28,manipCheck2,manipCheck1,layTheories_1,layTheories_2,layTheories_3,severe,moveForwardOpen,ladder_Patient,insurance_Patient,income_Patient,ed_Patient,manipCheckName,sdoh1,sdoh2,culturalCompetancy1,culturalCompetancy2,PFI1_1,PFI1_2,PFI1_3,PFI1_4,PFI1_5,PFI1_6,PFI2_1,PFI2_2,PFI2_3,PFI2_4,PFI3_1,PFI3_2,PFI3_3,PFI3_4,PFI3_5,PFI3_6,petition1,petition2,donation_1,donation_2,intelligence_1,intelligence_2,intelligence_3,yearsWork_1,specialty,jobTitle,yearsWorkCurrent_1,workWhere,workInsurancePercent_1,edOwn,trainingDegree,trainingWhere,trainingWhere_US,trainingWhere_notUS,age,gender,gender_5_TEXT,race,race_6_TEXT,race_7_TEXT,ladder,politics,income,edFather,edMother,UPMID,Condition,treatRecode1_1,treatRecode2_1,treatRecode1_2,treatRecode2_2,strike,treat1,treat2,treatSum,treatAvg,treatmentDose,frustrating,initiative,honest,exaggerate,deserve,difficult,givingUp,lazy,motivated,healthImproves,intelligent,attributions,notes
2024-09-12 05:52:42,2024-09-12 06:19:07,0,173.63.235.58,100,1585,1,2024-09-12 06:19:08,R_5MFnDPcPFG9Ad8A,1,1,NA,1,"9,6","The goal of medicine is to heal, prevent and to manage disease, and its practice should be taylored to the individual.",,,,,How to be more effective in communicating and providing empathy in healthcare.,"Take time to just listen to your patients.

Allow your patients to share their experiences.

Acknowledge their cultural background and speak in their language when possible.","Taking time to listen, acknowledge their experiences, and try to use language they understand.","Talk to them about where they came from, add some humor into the conversation when possible.",,,,,,prepare,traffic,trafffic,patient care,busy,busy,busy,patient care,patient care,busy,busy,patient care,paper work,paperwork,commute,home,none,none,none,none,none,none,none,none,2,5,4,4,4,4,Recommend and recounsel previous advice.,5,3,3,2,1,5,3,1,3,3,2,3,3,3,3,2,4,1,2,2,2,2,2,2,2,0,0,100,0,5,5,5,21,internal medicine,md,7,NA,87,4,md,1,33,,50,1,,5,,,6,4,5,4,1,Pcp3slgwIsMy,Treatment_2,1,1,1,1,2,7,8,2,1,NA,4,4,3,3,5,3,2,2,2,5,3,5,"Patient remains nonaherent to recommendations.  Re-counseled recommendations.  Again, continue current management.  Consider imaging studies."
2024-09-12 06:46:48,2024-09-12 07:27:04,0,104.28.32.142,100,2415,1,2024-09-12 07:27:05,R_3jAIlT6ZB1Hqm0l,1,1,NA,1,"7,9,3",Empathy helps to build strong relationship with my patients. It also builds trust,It helps to build trust and confidence. It held to break the barriers and compliance with healthcare provider recommendations,It has a great impact,Because they feel that the healthcare provider is looking down on them. They lack the sensation of ownership.,"The patient was dismissed from the practice of his previous healthcare provider because they were on pain medication. When the patient joined our practice, I explained to him that we understand that he is in pain and we addressed his concerns and worked with him on how to control his pain and not to feel bad about the fact that he is requiring pain medication.",Healthcare provider and patient relationship,It is important to listen to your patient. Please spend more time with your patient listening to his complaints. You need to make sure that your patient feels that you are sharing with him his concerns. The patient needs to feel that he is the center of your focus. It is important to feel that there is mutual ownership of his condition. ,,,,,,,,Na,Na,Working in the hospital,"
Working in the hospital",Working in the hospital,Working in the office,Working in the office,Working in the office,Working in the office,Working in the office,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,2,2,2,2,5,"Explain to him that treatment compliance is very important to achieve results. Discuss with him if he does not want to take medication, I can refer him to a specialist.",4,2,3,2,1,3,3,3,3,3,4,3,4,4,3,3,3,2,3,1,1,1,1,1,1,0,0,60,40,3,3,5,13,Family medicine,Primary care,6,NA,90,4,Board certification,1,1,,42,1,,1,,,9,6,7,4,4,FhaCaXvne4X9,Treatment_1,2,1,2,1,1,6,7,3,1.5,34,2,2,5,1,5,2,1,1,2,5,3,4,Dave had ankle sprain. He did not respond well to Tylenol and tramadol. He was started on hydrocodone and topical lidocaine.
2024-09-12 06:46:48,2024-09-12 07:27:04,0,104.28.32.142,100,2415,1,2024-09-12 07:27:05,R_3jAIlT6ZB1Hqm0l,1,1,NA,1,"7,9,3",Empathy helps to build strong relationship with my patients. It also builds trust,It helps to build trust and confidence. It held to break the barriers and compliance with healthcare provider recommendations,It has a great impact,Because they feel that the healthcare provider is looking down on them. They lack the sensation of ownership.,"The patient was dismissed from the practice of his previous healthcare provider because they were on pain medication. When the patient joined our practice, I explained to him that we understand that he is in pain and we addressed his concerns and worked with him on how to control his pain and not to feel bad about the fact that he is requiring pain medication.",Healthcare provider and patient relationship,It is important to listen to your patient. Please spend more time with your patient listening to his complaints. You need to make sure that your patient feels that you are sharing with him his concerns. The patient needs to feel that he is the center of your focus. It is important to feel that there is mutual ownership of his condition. ,,,,,,,,Na,Na,Working in the hospital,"
Working in the hospital",Working in the hospital,Working in the office,Working in the office,Working in the office,Working in the office,Working in the office,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,2,2,2,2,5,"Explain to him that treatment compliance is very important to achieve results. Discuss with him if he does not want to take medication, I can refer him to a specialist.",4,2,3,2,1,3,3,3,3,3,4,3,4,4,3,3,3,2,3,1,1,1,1,1,1,0,0,60,40,3,3,5,13,Family medicine,Primary care,6,NA,90,4,Board certification,1,1,,42,1,,1,,,9,6,7,4,4,FhaCaXvne4X9,Treatment_1,2,1,2,1,2,5,8,3,1.5,55,4,4,5,2,4,4,2,4,2,5,2,2,Dave has been treated for endless brain. He’s not compliant with Taking medication. Counseled  him extensively
2024-09-12 08:34:01,2024-09-12 09:47:12,0,67.58.125.149,100,4391,1,2024-09-12 09:47:13,R_1hKnjpKe1EwNIlj,1,1,NA,1,,,,,,,,,,,"1,2,7",Noncompliance is probably the most difficult aspect of providing healthcare - mostly noncompliance with diet and exercise.  ,"It certainly is frustrating, but it is part of being a physician.  I think the trick is to try to figure out with the patient and perhaps even family members what are the barriers causing noncompliance/nonadherence.  ","An article on patient noncompliance and an article regarding different stressors, especially ancillary staff, in providing healthcare.","Dear John,

I did not grow up in the world of computers. Over time I have learned some basic skills in maneuvering the computer and Ipad that have been very helpful in my day-to-day life.  For example, I have found a series of exercise regimens on you tube video that I refer to almost every day as an adjunct to my walking regimen.  The instructors keep me motivated and actually make exercise fun.  I look forward to these sessions.  I also use the computer/Ipad to pray the rosary or listen to religious topics while walking.  I never thought I would ever shop online but I find myself purchasing food and household goods on Amazon or Walmart. This saves time so I can focus on patient care.  Also, there are websites that I refer to daily in patient care that help me tremendously.  Technology certainly can be overwhelming at first but like anything new, it does take patience and time and does get easier with practice.

Sincerely - Dr. C","Daily 7:45 am ""huddle"" by phone while driving to office.","Arrive at office around 8:15 am, first patient at 8:30 am",Seeing patients,Seeing patients,Seeing patients,"""Lunch"" at desk while returning calls, renewing prescription, charting",Seeing patients,Seeing patients,Seeing patients,Seeing patients,"Returning calls, filling out forms, answering messages from MAs, charting",Still at office,Home visit or nursing home visit,"Heading home, still calling patients or family back",Home,"Home, likely finishing up notes",Still working from home,Maybe bed,Sleep,Sleep,Sleep,Sleep,Sleep,Awake,2,1,3,3,3,4,"Ask Dave why he has not followed through with the regimen.  If in fact he is in pain, why would he not begin the treatment plan.  Ask him if something else is going on - personal life or access to medication",3,2,2,2,1,4,3,4,3,2,4,4,3,4,2,3,2,2,2,1,2,1,1,1,2,0,0,100,0,3,2,2,34,Internal Medicine,"Salaried physician, no specific title",8,NA,100,4,MD,1,31,,61,2,,1,,,9,6,7,2,2,NwYQaMTom1UF,Control_Active,2,1,2,1,1,6,7,3,1.5,84,3,4,4,3,4,3,1,3,2,5,3,3,"28-year-old gentleman being treated for a nondisplaced fracture of the distal lateral malleolus.  Recommend pain management with Tylenol 500 mg 2 tabs every 8 hours and tramadol 50 mg every 8 hours as needed, in addition to elevation and ankle a walking boot.  Unfortunately, pain not significantly improved due to noncompliance with this pain management regimen.  I strongly urged patient to follow aforementioned pain regimen.  Consider follow up with Ortho if no improvement."
2024-09-12 08:34:01,2024-09-12 09:47:12,0,67.58.125.149,100,4391,1,2024-09-12 09:47:13,R_1hKnjpKe1EwNIlj,1,1,NA,1,,,,,,,,,,,"1,2,7",Noncompliance is probably the most difficult aspect of providing healthcare - mostly noncompliance with diet and exercise.  ,"It certainly is frustrating, but it is part of being a physician.  I think the trick is to try to figure out with the patient and perhaps even family members what are the barriers causing noncompliance/nonadherence.  ","An article on patient noncompliance and an article regarding different stressors, especially ancillary staff, in providing healthcare.","Dear John,

I did not grow up in the world of computers. Over time I have learned some basic skills in maneuvering the computer and Ipad that have been very helpful in my day-to-day life.  For example, I have found a series of exercise regimens on you tube video that I refer to almost every day as an adjunct to my walking regimen.  The instructors keep me motivated and actually make exercise fun.  I look forward to these sessions.  I also use the computer/Ipad to pray the rosary or listen to religious topics while walking.  I never thought I would ever shop online but I find myself purchasing food and household goods on Amazon or Walmart. This saves time so I can focus on patient care.  Also, there are websites that I refer to daily in patient care that help me tremendously.  Technology certainly can be overwhelming at first but like anything new, it does take patience and time and does get easier with practice.

Sincerely - Dr. C","Daily 7:45 am ""huddle"" by phone while driving to office.","Arrive at office around 8:15 am, first patient at 8:30 am",Seeing patients,Seeing patients,Seeing patients,"""Lunch"" at desk while returning calls, renewing prescription, charting",Seeing patients,Seeing patients,Seeing patients,Seeing patients,"Returning calls, filling out forms, answering messages from MAs, charting",Still at office,Home visit or nursing home visit,"Heading home, still calling patients or family back",Home,"Home, likely finishing up notes",Still working from home,Maybe bed,Sleep,Sleep,Sleep,Sleep,Sleep,Awake,2,1,3,3,3,4,"Ask Dave why he has not followed through with the regimen.  If in fact he is in pain, why would he not begin the treatment plan.  Ask him if something else is going on - personal life or access to medication",3,2,2,2,1,4,3,4,3,2,4,4,3,4,2,3,2,2,2,1,2,1,1,1,2,0,0,100,0,3,2,2,34,Internal Medicine,"Salaried physician, no specific title",8,NA,100,4,MD,1,31,,61,2,,1,,,9,6,7,2,2,NwYQaMTom1UF,Control_Active,2,1,2,1,2,6,7,3,1.5,87,3,5,4,4,4,4,3,3,2,4,3,3,"Continued noncompliance with medication regimen, despite continued pain.  Unclear if pain is truly the issue.  Patient encouraged again to comply with pain regimen. Consider reimaging ankle.  Consider ortho referral."
2024-09-12 12:45:28,2024-09-12 13:02:31,0,216.9.110.15,100,1022,1,2024-09-12 13:02:32,R_6lv3yySVnOJZRpQ,1,1,NA,1,,,,,,,,,,,"1,7,8","Short patient visits, demanding patients, poor reimbursements ",Patients blame their doctor for poor outcomes despite the patients not doing what they have been told and not taking their medicine,I read about healthcare,Technology can be used to enhance the patient experience. It can also be used to assist with billing.,Get to work ,First patient ,Seeing patients ,Seeing patients,Seeing patients ,Seeing patients ,Seeing patients,Seeing patients after a short lunch,Seeing patients,Seeing patients,Last patient,Go home,Home,Home,Home,Home,Home,Home ,Home,Home,Home,Home,Home,Home,4,5,5,6,6,7,Continue to motivate him,3,4,3,2,1,4,3,4,3,4,5,5,5,5,5,1,1,1,3,2,1,2,2,2,1,1,1,100,0,4,4,4,8,Family medicine,Physician,8,NA,69,4,MD,1,11,,38,1,,4,,,10,3,7,1,1,cORLB5I9r9HF,Control_Active,2,1,2,1,1,6,7,3,1.5,100,5,5,5,3,5,3,2,3,2,5,3,2,"Pain not improved
Pt did not follow recommendations
Pt seeking something different"
2024-09-12 12:45:28,2024-09-12 13:02:31,0,216.9.110.15,100,1022,1,2024-09-12 13:02:32,R_6lv3yySVnOJZRpQ,1,1,NA,1,,,,,,,,,,,"1,7,8","Short patient visits, demanding patients, poor reimbursements ",Patients blame their doctor for poor outcomes despite the patients not doing what they have been told and not taking their medicine,I read about healthcare,Technology can be used to enhance the patient experience. It can also be used to assist with billing.,Get to work ,First patient ,Seeing patients ,Seeing patients,Seeing patients ,Seeing patients ,Seeing patients,Seeing patients after a short lunch,Seeing patients,Seeing patients,Last patient,Go home,Home,Home,Home,Home,Home,Home ,Home,Home,Home,Home,Home,Home,4,5,5,6,6,7,Continue to motivate him,3,4,3,2,1,4,3,4,3,4,5,5,5,5,5,1,1,1,3,2,1,2,2,2,1,1,1,100,0,4,4,4,8,Family medicine,Physician,8,NA,69,4,MD,1,11,,38,1,,4,,,10,3,7,1,1,cORLB5I9r9HF,Control_Active,2,1,2,1,2,5,7,3,1.5,100,5,5,5,3,5,NA,4,3,1,5,3,1,"Pt continues to be non-compliant
Reiterated recommendations
Pain meds given "
2024-09-12 14:24:05,2024-09-12 15:20:21,0,173.28.149.216,100,3375,1,2024-09-12 15:20:22,R_1qsNrBAf5LcN5Dd,1,1,NA,1,"9,3,6","If you can't understand where someone is coming from, you'll struggle to connect and work with them. If you aren't knowledgeable your patients won't trust you. If you're not working to make the lives of your patients better then medicine will likely be draining and unfulfilling as a physician.",,,,,The subject of today's survey is interpersonal communication skills that allow physicians to deliver even better care.,"I hope that you never lose that feeling in the pit of your stomach when you set out to do something new in the medical field for the first time. That desire to do right by your patients should serve you as an eternal flame throughout your whole career.

I hope that you meet people where they are, because if you don't, then even the most well-intentioned patients may struggle to follow your treatment plan to the letter.

I hope that you listen. Because even when you're having a busy or bad day in the office or in the hospital, the person sitting across from you is there because they're having a worse day.","Make note of personal details in my medical documentation to remind me of what is going on in their lives so that they can feel that I'm invested in their lives. I also try to listen more than what most likely feel is appropriate, sometimes at the expense of my timeliness, to allow them to feel seen and heard. And I try to call results to my patients personally when needed to ensure that they can ask questions of me and not have to communicate through me with my staff.",While I was a medical student I was in the medical education office between cases while on a week of gyn surgery. I heard some of my classmates on gen surgery talking about a patient who sounded very much like one I had taken care of the month prior while I was on the general surgery service in the same hospital. I tagged along to say hi for the admission and was able to reassure the very anxious patient that he was in great hands with this new team because he trusted me from the time that I had spent getting to know him and connecting with him the month prior.,,,,,,"Drive into work, Pre-charting","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Lunch, afternoon pre-charting.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Finishing notes, driving home.","Finishing notes that I didn't get done at work, dinner with family.",Relaxation with loved ones.,Relaxation with loved ones.,Relaxation with loved ones.,Sleep.,Sleep.,Sleep.,Sleep.,Sleep.,Sleep.,Sleep.,Wake up to repeat.,4,3,3,3,3,5,"I would check a UDS to ensure that he is taking the medication and not diverting it, boot him, and reimage the foot.",2,4,3,2,1,4,2,4,2,3,4,4,3,4,4,3,4,2,3,1,1,1,1,1,1,0,0,100,0,4,4,4,5,"FM, Sports Medicine",Fellow,1,NA,91,4,DO,1,15,,29,1,,1,,,8,4,4,3,3,m0qAnFPgqx7h,Treatment_2,2,1,2,2,1,6,7,3,1.5,25,2,3,5,2,5,2,2,2,3,5,3,4,"Dave is a fast food worker and likely struggles to get time off, or cannot afford to not work. His recovery is likely being lengthened by his inability to offload the fracture. If still delayed at next follow up, may require further evaluation for nonunion by ortho."
2024-09-12 14:24:05,2024-09-12 15:20:21,0,173.28.149.216,100,3375,1,2024-09-12 15:20:22,R_1qsNrBAf5LcN5Dd,1,1,NA,1,"9,3,6","If you can't understand where someone is coming from, you'll struggle to connect and work with them. If you aren't knowledgeable your patients won't trust you. If you're not working to make the lives of your patients better then medicine will likely be draining and unfulfilling as a physician.",,,,,The subject of today's survey is interpersonal communication skills that allow physicians to deliver even better care.,"I hope that you never lose that feeling in the pit of your stomach when you set out to do something new in the medical field for the first time. That desire to do right by your patients should serve you as an eternal flame throughout your whole career.

I hope that you meet people where they are, because if you don't, then even the most well-intentioned patients may struggle to follow your treatment plan to the letter.

I hope that you listen. Because even when you're having a busy or bad day in the office or in the hospital, the person sitting across from you is there because they're having a worse day.","Make note of personal details in my medical documentation to remind me of what is going on in their lives so that they can feel that I'm invested in their lives. I also try to listen more than what most likely feel is appropriate, sometimes at the expense of my timeliness, to allow them to feel seen and heard. And I try to call results to my patients personally when needed to ensure that they can ask questions of me and not have to communicate through me with my staff.",While I was a medical student I was in the medical education office between cases while on a week of gyn surgery. I heard some of my classmates on gen surgery talking about a patient who sounded very much like one I had taken care of the month prior while I was on the general surgery service in the same hospital. I tagged along to say hi for the admission and was able to reassure the very anxious patient that he was in great hands with this new team because he trusted me from the time that I had spent getting to know him and connecting with him the month prior.,,,,,,"Drive into work, Pre-charting","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Lunch, afternoon pre-charting.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Seeing patients, charting where I can.","Finishing notes, driving home.","Finishing notes that I didn't get done at work, dinner with family.",Relaxation with loved ones.,Relaxation with loved ones.,Relaxation with loved ones.,Sleep.,Sleep.,Sleep.,Sleep.,Sleep.,Sleep.,Sleep.,Wake up to repeat.,4,3,3,3,3,5,"I would check a UDS to ensure that he is taking the medication and not diverting it, boot him, and reimage the foot.",2,4,3,2,1,4,2,4,2,3,4,4,3,4,4,3,4,2,3,1,1,1,1,1,1,0,0,100,0,4,4,4,5,"FM, Sports Medicine",Fellow,1,NA,91,4,DO,1,15,,29,1,,1,,,8,4,4,3,3,m0qAnFPgqx7h,Treatment_2,2,1,2,2,2,5,6,4,2,21,4,4,5,2,5,3,3,3,2,5,3,3,"Behavior concerning for possible diversion, though this could also be attributed to low SES and need to work inhibiting proper recovery. Could consider sending letter to employer about reasonable work restrictions."
2024-09-12 20:19:39,2024-09-12 21:48:22,0,50.4.87.19,100,5323,1,2024-09-12 21:48:23,R_6tj7343Z8uk62E9,1,1,NA,1,"7,5,6",Every patient is different and I treat patient individually based on the background and circumstance ,,,,,manage care plan for patients,"We need to relate to patient's problem, there are maybe many causes, and each patient is different, no one is the same, we have to tailor the needs and treatment to individual patient, put patient in charge of own well being, and provider is the care manager and guider to help patient become successful in managing disease","when I start care for a new patient with diabetes, I try to find out everything about patient background, about routine diet and daily activities, and based on it, discuss with patient about diet and exercise, weight loss and tailor medications base on the circumstances and finance conditions, patient feels more personal and more trusted, pt understands more about disease process and tries harder to improve and get better","provider needs to put patient at ease by trying to relate to patient's problems, try to explore about the big picture and going into details, to try to understand the circumstances and trying to understand the root of the problem, and the provider will act as a manager to help guide the patient with treatment plan",,,,,,exercise,start day at office,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,lunch break for 30 minutes,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,finish day work and go home,"resting, checking emails, settle bills",eating dinner,watching movies or TV shows,watching movies or TV shows,preparing to go to bed,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,wake up and get ready to go to gym to exercise,6,5,5,5,3,5,need office visit for hand on evaluation of sprain and need X-ray to r/o fracture ,5,2,4,2,1,5,4,5,4,5,5,5,5,5,5,2,1,2,1,2,2,2,1,1,2,1,1,50,50,5,5,2,29,Internal Medicine/Emergency Medicine,Staff Physician,15,NA,90,4,Doctor of Osteopathy,1,1,,58,1,,2,,,8,5,7,2,2,hmFiMY1Rxcp3,Treatment_2,2,1,1,1,1,6,7,3,1.5,65,5,5,5,4,4,3,1,4,2,5,3,2,"'- Dave is not following recommendations as directed
- concern about possible drug seeking behaviors
- may need to refer to orthopedic or need face to face visit"
2024-09-12 20:19:39,2024-09-12 21:48:22,0,50.4.87.19,100,5323,1,2024-09-12 21:48:23,R_6tj7343Z8uk62E9,1,1,NA,1,"7,5,6",Every patient is different and I treat patient individually based on the background and circumstance ,,,,,manage care plan for patients,"We need to relate to patient's problem, there are maybe many causes, and each patient is different, no one is the same, we have to tailor the needs and treatment to individual patient, put patient in charge of own well being, and provider is the care manager and guider to help patient become successful in managing disease","when I start care for a new patient with diabetes, I try to find out everything about patient background, about routine diet and daily activities, and based on it, discuss with patient about diet and exercise, weight loss and tailor medications base on the circumstances and finance conditions, patient feels more personal and more trusted, pt understands more about disease process and tries harder to improve and get better","provider needs to put patient at ease by trying to relate to patient's problems, try to explore about the big picture and going into details, to try to understand the circumstances and trying to understand the root of the problem, and the provider will act as a manager to help guide the patient with treatment plan",,,,,,exercise,start day at office,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,lunch break for 30 minutes,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,seeing patients and completing EMR between patients ,finish day work and go home,"resting, checking emails, settle bills",eating dinner,watching movies or TV shows,watching movies or TV shows,preparing to go to bed,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,wake up and get ready to go to gym to exercise,6,5,5,5,3,5,need office visit for hand on evaluation of sprain and need X-ray to r/o fracture ,5,2,4,2,1,5,4,5,4,5,5,5,5,5,5,2,1,2,1,2,2,2,1,1,2,1,1,50,50,5,5,2,29,Internal Medicine/Emergency Medicine,Staff Physician,15,NA,90,4,Doctor of Osteopathy,1,1,,58,1,,2,,,8,5,7,2,2,hmFiMY1Rxcp3,Treatment_2,2,1,1,1,2,7,8,2,1,79,5,4,3,5,4,4,3,4,2,5,3,2,"'- need physical office visit
- need X-ray
- may need ortho referral"
2024-09-12 15:21:42,2024-09-13 06:15:09,0,68.81.190.213,100,53606,1,2024-09-13 06:15:10,R_5f2GiVEwktWSfx0,1,1,NA,1,"9,5",Commitment to learning as much as possible to better understand  their  specific needs and treat appropriately ,"Listening to the events preceding the start of their issues and reasoning behind their actions , personal responses to certain situations",Understanding their perspective allows the physician to better rectify the patients concerns,"Trust , confidence in physician  , therefore need to establish good patient physician relayionship","By empathizing, listening more closely to their needs and eye to eye contact",Trust in physician so patients are comfortable telling their concerns,Patients need someone to listen to their problems knowing that the physician seems really concerned  allows the patient to open up so you can appropriately treat them. Patient -physician relationship should be established at your first encounter. As long as the physician seems really concerned the patient will be honest and upfront regarding their concerns,,,,,,,,Answer calls,Answer calls,See patients,See patients,See patients,See patients,Patients,Patients,Patients,Patients,Phone calls,Computer entries ,,,,,,,,,,,,,4,2,2,4,2,4,If he is not doing advised protocol the pain level is being exaggerated ,5,4,2,2,1,5,3,4,3,4,NA,5,3,5,4,3,3,2,3,1,1,1,1,1,1,0,0,80,20,4,5,4,28,Family medicine,Physician ,12,NA,100,4,Doctor of Medicine D.O.,1,39,,65,2,,1,,,10,6,5,2,2,AoDziSTTwSxF,Treatment_1,1,1,4,1,1,7,8,2,1,70,4,4,4,3,5,4,1,3,3,5,4,5,"Dave has steps for improvement but not regularly administered. Dave still has to work , he is on his feet all day, taking this into account could try other modalities"
2024-09-12 15:21:42,2024-09-13 06:15:09,0,68.81.190.213,100,53606,1,2024-09-13 06:15:10,R_5f2GiVEwktWSfx0,1,1,NA,1,"9,5",Commitment to learning as much as possible to better understand  their  specific needs and treat appropriately ,"Listening to the events preceding the start of their issues and reasoning behind their actions , personal responses to certain situations",Understanding their perspective allows the physician to better rectify the patients concerns,"Trust , confidence in physician  , therefore need to establish good patient physician relayionship","By empathizing, listening more closely to their needs and eye to eye contact",Trust in physician so patients are comfortable telling their concerns,Patients need someone to listen to their problems knowing that the physician seems really concerned  allows the patient to open up so you can appropriately treat them. Patient -physician relationship should be established at your first encounter. As long as the physician seems really concerned the patient will be honest and upfront regarding their concerns,,,,,,,,Answer calls,Answer calls,See patients,See patients,See patients,See patients,Patients,Patients,Patients,Patients,Phone calls,Computer entries ,,,,,,,,,,,,,4,2,2,4,2,4,If he is not doing advised protocol the pain level is being exaggerated ,5,4,2,2,1,5,3,4,3,4,NA,5,3,5,4,3,3,2,3,1,1,1,1,1,1,0,0,80,20,4,5,4,28,Family medicine,Physician ,12,NA,100,4,Doctor of Medicine D.O.,1,39,,65,2,,1,,,10,6,5,2,2,AoDziSTTwSxF,Treatment_1,1,1,4,1,2,1,8,5,2.5,78,5,5,5,3,5,4,3,5,4,5,2,2,"Dave has pain however exaggerating the level of pain . If pain really intense more likely would definitely would perform the treatment plan daily to improve discomfort, Dave not motivated but if encouraged to try treatment measures daily for week , give time frame which is doable. Meet again if not better get X-ray and see Orthopedist"
2024-09-13 07:55:35,2024-09-13 08:32:17,0,73.185.125.83,100,2201,1,2024-09-13 08:32:18,R_1g0E3OtFTQDVQfb,1,1,NA,1,"9,3,5",Empathy is most important in order to connect with patients and let them know that you care about them,If you listen carefully to patients you can gain an understanding of their thinking re a problem and help them to understand the why behind a treatment or intervention.  if they get the why they are more likely to follow reommendations.,"as in the previous answer, if they understand the why and what the treatment can do for their health they are more likely to follow advice and treatment.",they do not understand the technical jargon we use to explain a problem.  they may not be capable of understanding in the way we present the information.  they may feel we are not really listening to them.,"Joe had an std, but clearly did not feel comfortable with discussing his sexual promiscuity.  after carefully discussing the treatable condition he had I was able to steer the conversation to the other more serious possible diseases he might contract if he did not change his behavior and that led to a more open and frank discussion and I felt better likelihood he would change his behaviors.",the importance of reaching out to patients with empathy and listening to them,"Hello.  one of the most important things you need to learn is how to listen to your patients and make eye contact to let them know you are listening and care what they are saying.  you will become so focused on the computer medical record and need to type in a record of he encounter that it will be hard to look at your patients. Time constraints make it difficult to just have a conversation with your patient with eye contact, but turning away from the computer periodically to do so will make it clear to the patient that what they say is important to you.  be sure to not only listen carefully to what is being said but make sure that your body language reinforces that process.",,,,,,,,,starting the work day,2 patients in and so far on time,too many messages to deal with so getting behind,"1 ""no show"" so doing better",done with am so off to lunch,back in clinic and 5 notes came in over lunch hour,on schedule but lab results backing up,got back to back simple problems so able to clean up inbox,almost there,ok in person visits done so time for videos,video visits done - will prep tomorrows notes,finished - off to home.,,,,,,,,,,,,5,1,5,5,2,3,consider orthopedic consultation,2,4,1,2,1,3,1,4,3,2,4,4,1,5,4,3,3,2,3,2,2,2,2,1,1,0,0,100,0,2,2,2,26,fp,physician,26,NA,95,4,MD,1,5,,77,1,,1,,,10,4,7,2,3,b1CA5YgPn18B,Treatment_1,1,1,1,1,1,7,8,2,1,NA,4,4,5,2,5,3,1,1,4,5,3,4,"compliance with recommendations needs to be stressed with dave
he is a busy guy and does not have a lot of free time
he is not that good at carefully listening to and understanding treatments."
