StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,screener1,screener2,screener2_7_TEXT,valuesTreatment,valuesOpenTreatment_3,ypTreatment1,ypTreatment2,ypTreatment3a,ypTreatment3b,ypTreatment4,manipCheckOpen_T,sayingTreatment,valuesControl,valuesOpenControl_1,ypControl1,ypControl2a,ypControl2b,ypControl3,ypControl4,manipCheckOpen_C,sayingControl,dayDetail_1,dayDetail_4,dayDetail_5,dayDetail_6,dayDetail_7,dayDetail_8,dayDetail_9,dayDetail_10,dayDetail_11,dayDetail_12,dayDetail_14,dayDetail_15,dayDetail_16,dayDetail_18,dayDetail_19,dayDetail_20,dayDetail_21,dayDetail_22,dayDetail_23,dayDetail_24,dayDetail_25,dayDetail_26,dayDetail_27,dayDetail_28,manipCheck2,manipCheck1,severe,moveForwardOpen,ladder_Patient,insurance_Patient,income_Patient,ed_Patient,manipCheckName,sdoh1,sdoh2,culturalCompetancy1,culturalCompetancy2,PFI1_1,PFI1_2,PFI1_3,PFI1_4,PFI1_5,PFI1_6,PFI2_1,PFI2_2,PFI2_3,PFI2_4,PFI3_1,PFI3_2,PFI3_3,PFI3_4,PFI3_5,PFI3_6,petition1,petition2,donation_1,donation_2,yearsWork_1,specialty,jobTitle,yearsWorkCurrent_1,workWhere,workInsurancePercent_1,edOwn,trainingDegree,trainingWhere,trainingWhere_US,trainingWhere_notUS,age,gender,gender_5_TEXT,race,race_6_TEXT,race_7_TEXT,ladder,politics,income,edFather,edMother,Condition,aid,treatRecode1_1,treatRecode2_1,treatRecode1_2,treatRecode2_2,strike,treat1,treat2,treatSum,treatAvg,treatmentDose,frustrating,initiative,honest,exaggerate,deserve,difficult,givingUp,lazy,motivated,healthImproves,intelligent,attributions,notes
2024-05-07 11:26:53,2024-05-07 11:45:52,0,100,1138,1,2024-05-07 11:45:52,R_2fHPt3pzhtAoQvb,,,,,39.3028,-77.8528,anonymous,EN,1,3,,,,,,,,,,,"2,7,8",Iuse tablet to stay connected to work emails,"communication on cell phone....speaking to clients, doctors, families",all court hearings for guardianship are  on zoom,much easier to use these types,watching videos or movies,I only read books on my cell phone at ths point,how technology can be a benefit,Technology can be used for so many things today.   Simplies your life on many levels if you utilize it,patient care,patient care,patient care,patient care,patient care,patient care,patient care,patient care,charting,na,na,,na,,,,,,,,,,,,4,5,4,education on importance of follow up,5,4,2,1,1,4,4,4,4,3,2,NA,1,2,2,2,3,2,2,2,2,2,2,2,2,0,0,75,25,42,geriatrics,guardian,6,,10,3,asociates,1,36,,67,2,,1,,,7,6,5,3,2,Control,663a639b-4275-bb86-eed6-93066846da65,1,1,1,1,1,7,8,2,1,58,4,4,4,2,3,4,2,3,2,4,3,3,"needs encouragment to follow up
suggest taking tyelnol
encourage following directions"
2024-05-07 11:26:53,2024-05-07 11:45:52,0,100,1138,1,2024-05-07 11:45:52,R_2fHPt3pzhtAoQvb,,,,,39.3028,-77.8528,anonymous,EN,1,3,,,,,,,,,,,"2,7,8",Iuse tablet to stay connected to work emails,"communication on cell phone....speaking to clients, doctors, families",all court hearings for guardianship are  on zoom,much easier to use these types,watching videos or movies,I only read books on my cell phone at ths point,how technology can be a benefit,Technology can be used for so many things today.   Simplies your life on many levels if you utilize it,patient care,patient care,patient care,patient care,patient care,patient care,patient care,patient care,charting,na,na,,na,,,,,,,,,,,,4,5,4,education on importance of follow up,5,4,2,1,1,4,4,4,4,3,2,NA,1,2,2,2,3,2,2,2,2,2,2,2,2,0,0,75,25,42,geriatrics,guardian,6,,10,3,asociates,1,36,,67,2,,1,,,7,6,5,3,2,Control,663a639b-4275-bb86-eed6-93066846da65,1,1,1,1,2,7,8,2,1,55,4,4,3,3,4,4,3,3,1,4,3,2,"educate importance of followup
educate om pain management
tyleno"
2024-05-07 11:43:48,2024-05-07 12:04:20,0,100,1231,1,2024-05-07 12:04:20,R_7JEMN8xW03RDfFb,,,,,38.5774,-90.6709,anonymous,EN,1,4,,,,,,,,,,,"2,5",iPhone ,I watch TikTok’s ,Good ,It’s good and great and cool ,Good great ,Good ,Social media ,Hi thank you for this survey it’s a good one and great I love this app thank you so much ,Don’t work this hour ,Don’t work ,Don’t work ,Don’t work ,Today is bingo day at work so I take my client and his mom to bingo every Tuesday and Wednesday ,Still at bingo ,Still at bingo ,Still at bingo ,Out to eat for lunch after bingo ,Still at restaurant,Clock out and go home for the day easy day ,Don’t work ,Don’t work ,Don’t work ,Don’t work ,Don’t work ,Don’t work ,Don’t work ,No ,No ,No ,No ,No ,No ,6,5,6,Surgery ,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,0,0,30,70,3,Personal assistant ,Personal assistant ,3,,86,2,12,1,14,,21,2,,1,,,7,3,2,2,2,Control,663a679f-3ae2-8c85-3d0a-25ac625c1930,1,1,3,3,1,7,8,2,1,75,4,5,5,2,5,1,1,1,1,5,5,3,"Dave’s pain has not improved he did not try the last prescription I prescribed, Dave seems alert and very understanding his blood pressure is elevated he is obese , warm skin alert and oriented I put Dave on a stronger medication and if it does not work I will see him back in the clinic for a follow up to discuss this farther . "
2024-05-07 11:43:48,2024-05-07 12:04:20,0,100,1231,1,2024-05-07 12:04:20,R_7JEMN8xW03RDfFb,,,,,38.5774,-90.6709,anonymous,EN,1,4,,,,,,,,,,,"2,5",iPhone ,I watch TikTok’s ,Good ,It’s good and great and cool ,Good great ,Good ,Social media ,Hi thank you for this survey it’s a good one and great I love this app thank you so much ,Don’t work this hour ,Don’t work ,Don’t work ,Don’t work ,Today is bingo day at work so I take my client and his mom to bingo every Tuesday and Wednesday ,Still at bingo ,Still at bingo ,Still at bingo ,Out to eat for lunch after bingo ,Still at restaurant,Clock out and go home for the day easy day ,Don’t work ,Don’t work ,Don’t work ,Don’t work ,Don’t work ,Don’t work ,Don’t work ,No ,No ,No ,No ,No ,No ,6,5,6,Surgery ,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,0,0,30,70,3,Personal assistant ,Personal assistant ,3,,86,2,12,1,14,,21,2,,1,,,7,3,2,2,2,Control,663a679f-3ae2-8c85-3d0a-25ac625c1930,1,1,3,3,2,3,4,6,3,81,5,5,5,5,5,5,5,5,5,5,1,3,Dave is being absolutely ridiculous 
2024-05-07 12:43:16,2024-05-07 13:04:42,0,100,1286,1,2024-05-07 13:04:43,R_3xPePdfDiU1m07t,,,,,42.7606,-84.5563,anonymous,EN,1,5,,"2,3,4",It’s important to know where your patients are from. Get to know how their life is and what you can do to lighten their load. ,"It’s important to know them, see where they come from. These aspects directly impact their health and can be vital pieces of information. ",They fear being misunderstood or judged for what they do. ,Knowing people’s issues and how they solve them can directly or indirectly help you out in the long run when you have similar issues. ,Having them feel relief of solving issues can positively impact their health. ,Knowing someone isn’t alone in an issues can help relief stress for that person. ,"I read some Korean, smut manga today. ","Prioritizing patients health and perspective is essential in the healthcare business. Knowing your patients stresses and concerns so you can help them is very reassuring for them. Also, helping them solve this issues can positively effect their health. ",,,,,,,,,,Get into work. ,Organize patient files. ,Organize patient files. ,Patient concern center. ,Patient concern center. ,Patient concern center. ,Nurse hour (helping patients),Nurse hour (helping patients),Nurse hour (helping patients),Nurse hour (helping patients),Organize remaining files. ,Go home. ,Home,Home,Home,Home,Home,Home ,Sleep. ,Sleep,Sleep,Sleep,Sleep,Wake up. ,3,4,4,Surgery probably. He is too lazy to take medicine. ,3,4,3,2,1,4,1,2,1,2,3,1,2,3,2,4,4,4,5,1,1,1,1,1,1,1,1,75,25,6,Nursing. ,Nurse practitioner. ,6,,80,3,Bachelor degree. ,1,23,,29,2,,1,,,8,7,7,3,3,Treatment,663a75cf-8a84-9a2c-a018-a4919bd8b6ae,2,2,2,2,1,5,6,4,2,55,4,5,5,2,4,5,3,5,2,4,2,5,"Dave does not take recommended doses. 

Consistent pain that does not go away. 
Take tier 2 medicine."
2024-05-07 12:43:16,2024-05-07 13:04:42,0,100,1286,1,2024-05-07 13:04:43,R_3xPePdfDiU1m07t,,,,,42.7606,-84.5563,anonymous,EN,1,5,,"2,3,4",It’s important to know where your patients are from. Get to know how their life is and what you can do to lighten their load. ,"It’s important to know them, see where they come from. These aspects directly impact their health and can be vital pieces of information. ",They fear being misunderstood or judged for what they do. ,Knowing people’s issues and how they solve them can directly or indirectly help you out in the long run when you have similar issues. ,Having them feel relief of solving issues can positively impact their health. ,Knowing someone isn’t alone in an issues can help relief stress for that person. ,"I read some Korean, smut manga today. ","Prioritizing patients health and perspective is essential in the healthcare business. Knowing your patients stresses and concerns so you can help them is very reassuring for them. Also, helping them solve this issues can positively effect their health. ",,,,,,,,,,Get into work. ,Organize patient files. ,Organize patient files. ,Patient concern center. ,Patient concern center. ,Patient concern center. ,Nurse hour (helping patients),Nurse hour (helping patients),Nurse hour (helping patients),Nurse hour (helping patients),Organize remaining files. ,Go home. ,Home,Home,Home,Home,Home,Home ,Sleep. ,Sleep,Sleep,Sleep,Sleep,Wake up. ,3,4,4,Surgery probably. He is too lazy to take medicine. ,3,4,3,2,1,4,1,2,1,2,3,1,2,3,2,4,4,4,5,1,1,1,1,1,1,1,1,75,25,6,Nursing. ,Nurse practitioner. ,6,,80,3,Bachelor degree. ,1,23,,29,2,,1,,,8,7,7,3,3,Treatment,663a75cf-8a84-9a2c-a018-a4919bd8b6ae,2,2,2,2,2,5,6,4,2,74,5,5,5,2,3,5,4,5,1,3,1,1,"Refuses to take medicine. 
Surgery seems to be the next step. 
He won’t take any future medicine

"
2024-05-07 13:12:06,2024-05-07 13:25:22,0,100,796,1,2024-05-07 13:25:23,R_7ot2P2Qc3WMI3Hd,,,,,37.6451,-84.7703,anonymous,EN,1,3,,,,,,,,,,,"1,2,3,4,5,6,7,8","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?",,,,,,,,,,,,,,,,,,,,,,,,6,5,0,"Hey, how are you doing?",10,1,1,3,1,5,4,5,4,5,4,5,4,5,4,5,4,3,2,2,3,4,5,4,3,1,1,50,50,11,"Hey, how are you doing?",nurse,11,,100,3,10,1,18,,33,2,,1,,,10,7,1,3,3,Control,663a7c52-7b89-edce-2f89-fd257d3ab4dc,4,3,3,1,1,2,4,7,3.5,94,5,4,5,4,5,4,5,4,5,4,,1,"Hey, how are you doing?"
2024-05-07 13:12:06,2024-05-07 13:25:22,0,100,796,1,2024-05-07 13:25:23,R_7ot2P2Qc3WMI3Hd,,,,,37.6451,-84.7703,anonymous,EN,1,3,,,,,,,,,,,"1,2,3,4,5,6,7,8","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?","Hey, how are you doing?",,,,,,,,,,,,,,,,,,,,,,,,6,5,0,"Hey, how are you doing?",10,1,1,3,1,5,4,5,4,5,4,5,4,5,4,5,4,3,2,2,3,4,5,4,3,1,1,50,50,11,"Hey, how are you doing?",nurse,11,,100,3,10,1,18,,33,2,,1,,,10,7,1,3,3,Control,663a7c52-7b89-edce-2f89-fd257d3ab4dc,4,3,3,1,2,4,7,4,2,98,5,4,5,4,5,4,5,4,5,4,5,1,"Hey, how are you doing?"
2024-05-07 13:31:24,2024-05-07 13:52:44,0,100,1280,1,2024-05-07 13:52:45,R_1alSveowQEdHTYG,,,,,36.122,-115.086,anonymous,EN,1,3,,,,,,,,,,,1,I use it to continue my education on it. ,I use it as a source to help with my education. It helps me find valuable information and keeps me organized. ,During COVID technology was an output to the world. Being able to communicate with people via internet it made me feel less alone and made feel more heard and seen.,I use this technology to keep me connected to people who are too far for me to be able to see on a day to day basis. ,I use it to stream shows. As well as to play video games. ,I use it to scroll through social media apps.,I read about the use of technology and how it has advanced day to day. ,The use of technology has introduced me to so many different things. It has kept me connected with my family and friends. It has been a source of entertainment to me. It has also kept me very informed in different and important things. ,Arrive at work,Do routine check up,Assist new patients,Check Up,Check Up,Check Up,Check Up,Check Up,Check Up,Check Up,Check Up,,,,,,,,,,,,,,4,5,4,I would continue with the same processes,4,2,4,2,1,4,2,4,2,4,5,4,4,5,5,1,3,2,3,1,1,1,1,1,1,1,1,50,50,6,Nurse,Nurse,5,,55,4,Bachelors,1,29,,27,2,,4,,,5,2,5,1,1,Control,663a80f6-18f9-05de-0a4f-02d61153dfd3,2,1,1,1,1,6,7,3,1.5,43,4,4,4,1,5,3,1,1,2,4,3,2,"Hasn't taken meds consistently.
Gave over the counter pain meds
As well as weak opiod. "
2024-05-07 13:31:24,2024-05-07 13:52:44,0,100,1280,1,2024-05-07 13:52:45,R_1alSveowQEdHTYG,,,,,36.122,-115.086,anonymous,EN,1,3,,,,,,,,,,,1,I use it to continue my education on it. ,I use it as a source to help with my education. It helps me find valuable information and keeps me organized. ,During COVID technology was an output to the world. Being able to communicate with people via internet it made me feel less alone and made feel more heard and seen.,I use this technology to keep me connected to people who are too far for me to be able to see on a day to day basis. ,I use it to stream shows. As well as to play video games. ,I use it to scroll through social media apps.,I read about the use of technology and how it has advanced day to day. ,The use of technology has introduced me to so many different things. It has kept me connected with my family and friends. It has been a source of entertainment to me. It has also kept me very informed in different and important things. ,Arrive at work,Do routine check up,Assist new patients,Check Up,Check Up,Check Up,Check Up,Check Up,Check Up,Check Up,Check Up,,,,,,,,,,,,,,4,5,4,I would continue with the same processes,4,2,4,2,1,4,2,4,2,4,5,4,4,5,5,1,3,2,3,1,1,1,1,1,1,1,1,50,50,6,Nurse,Nurse,5,,55,4,Bachelors,1,29,,27,2,,4,,,5,2,5,1,1,Control,663a80f6-18f9-05de-0a4f-02d61153dfd3,2,1,1,1,2,7,8,2,1,55,4,4,4,2,4,2,2,3,1,4,4,1,"Isn't taking meds
slips mind
forgets"
2024-05-07 15:00:09,2024-05-07 15:13:24,0,100,795,1,2024-05-07 15:13:25,R_7pgr3rgzGMIHznJ,,,,,35.822,-80.2615,anonymous,EN,1,4,,"7,3,5",I would say because it's important to be empathetic and have a beginner's mind.,I think because we need to understand to best treat.,Because they really are scared of the inevitable.,I think mostly by contributing to my perception and my empathy.,I think it helps me really treat them to the best of my ability.,Because it helps them know I'm dedicated and all for them.,It was about the manners by which those in the healthcare industry can best serve their patients.,"I want you to know to have empathy, to be open, learn with your patients, and remember people are dynamic.... get to know them.",,,,,,,,,,Working,Working,Working,Working hard,Working,Working,"Temp break, then working",Working,Working,Working,Working,Off,,,,,,,,,,,,,2,4,4,I would not.,2,4,2,2,1,3,4,3,4,4,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,0,0,70,30,6,Physical Therapy,Physicians Assistant,5,,46,4,MD,1,34,,26,1,,3,,,6,2,4,3,2,Treatment,663a95b1-b67a-284e-e5cf-fe30ab60e418,1,1,1,1,1,7,8,2,1,55,3,4,3,2,4,3,2,2,2,4,3,3,I would be like yes. That is so good. I mean truly for real.
2024-05-07 15:00:09,2024-05-07 15:13:24,0,100,795,1,2024-05-07 15:13:25,R_7pgr3rgzGMIHznJ,,,,,35.822,-80.2615,anonymous,EN,1,4,,"7,3,5",I would say because it's important to be empathetic and have a beginner's mind.,I think because we need to understand to best treat.,Because they really are scared of the inevitable.,I think mostly by contributing to my perception and my empathy.,I think it helps me really treat them to the best of my ability.,Because it helps them know I'm dedicated and all for them.,It was about the manners by which those in the healthcare industry can best serve their patients.,"I want you to know to have empathy, to be open, learn with your patients, and remember people are dynamic.... get to know them.",,,,,,,,,,Working,Working,Working,Working hard,Working,Working,"Temp break, then working",Working,Working,Working,Working,Off,,,,,,,,,,,,,2,4,4,I would not.,2,4,2,2,1,3,4,3,4,4,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,0,0,70,30,6,Physical Therapy,Physicians Assistant,5,,46,4,MD,1,34,,26,1,,3,,,6,2,4,3,2,Treatment,663a95b1-b67a-284e-e5cf-fe30ab60e418,1,1,1,1,2,7,8,2,1,36,4,4,4,3,3,3,4,4,3,3,2,2,He is lazy and a pig. I don't like pigs. I am done.
2024-05-07 16:02:39,2024-05-07 16:30:06,0,100,1647,1,2024-05-07 16:30:07,R_21c6SsakppYHa9U,,,,,39.8238,-86.1407,anonymous,EN,1,3,,"9,4,5",You have to be committed to doing the best for each and every resident. If you aren’t caring you are not a good candidate for being a nursr,It is critical because you have to be open and feel what they feel. You have to have empathy ,They feel like they are a bother. They don’t want to be needy and seem a nuisance ,You can chose things that don’t go against what they believe. It gives them a sense of belonging if and needed,It lessons the worries and stress level for said person,They feel more confident that I understand their beliefs and background and want what is best for them,Understanding the patients backgrounds and beliefs are important to communicating and effective healthcare,"Though this career is tough and can be overwhelming at times, we are a needed profession and our actions help with the outcome of a person healing and being the best that they can be. Don’t give up keep moving forward",,,,,,,,,,Helped feed residents,Did bed checks,Passed out meds,Did mars and insulin reports,Did would care and changed dressings,Continued would care and dressings,Took lunch,Did an incident report,Clocked out,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1,1,9,Tell him that he may need to find a different dr,4,2,3,3,1,4,2,4,4,4,5,4,3,5,5,2,3,1,2,1,1,1,1,1,1,0,0,30,70,13,Rn,Rn,5,,97,4,Rn,1,18,,47,2,,1,,,5,4,3,1,2,Treatment,663aa40c-8aeb-21f4-fbb1-1dc587706542,1,1,1,1,1,7,8,2,1,55,4,4,5,3,5,4,1,4,5,5,5,5,Dave didn’t take treatment purposed last time. Need Dave to try to help his situation to start healing
2024-05-07 16:02:39,2024-05-07 16:30:06,0,100,1647,1,2024-05-07 16:30:07,R_21c6SsakppYHa9U,,,,,39.8238,-86.1407,anonymous,EN,1,3,,"9,4,5",You have to be committed to doing the best for each and every resident. If you aren’t caring you are not a good candidate for being a nursr,It is critical because you have to be open and feel what they feel. You have to have empathy ,They feel like they are a bother. They don’t want to be needy and seem a nuisance ,You can chose things that don’t go against what they believe. It gives them a sense of belonging if and needed,It lessons the worries and stress level for said person,They feel more confident that I understand their beliefs and background and want what is best for them,Understanding the patients backgrounds and beliefs are important to communicating and effective healthcare,"Though this career is tough and can be overwhelming at times, we are a needed profession and our actions help with the outcome of a person healing and being the best that they can be. Don’t give up keep moving forward",,,,,,,,,,Helped feed residents,Did bed checks,Passed out meds,Did mars and insulin reports,Did would care and changed dressings,Continued would care and dressings,Took lunch,Did an incident report,Clocked out,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1,1,9,Tell him that he may need to find a different dr,4,2,3,3,1,4,2,4,4,4,5,4,3,5,5,2,3,1,2,1,1,1,1,1,1,0,0,30,70,13,Rn,Rn,5,,97,4,Rn,1,18,,47,2,,1,,,5,4,3,1,2,Treatment,663aa40c-8aeb-21f4-fbb1-1dc587706542,1,1,1,1,2,7,8,2,1,79,5,5,5,3,4,5,4,4,1,5,4,5,"Not following plan
Needs to be accountable for treatment"
2024-05-07 15:19:16,2024-05-07 17:07:14,0,100,6478,1,2024-05-07 17:07:15,R_3lWN8I9vFmLkXGp,,,,,37.3422,-77.985,anonymous,EN,1,3,,,,,,,,,,,"1,2,7","Use to complete daily progress notes following patient’s visits, use for social media, check email for work and personal information ","Check email, interact with social media, communication, watching tv, listening to music ",Able to use iPhone to text others even when phone service was cut off,Live far out in the country and was able to contact doctors office for appointments as well as family members to let them know I was okay. ,"Use online Wifi services to connect online and watch movies, YouTube videos, stream music to listen and watch videos, and watch podcasts. ","Use my Kindle to read books online, research medical journals and books for personal medical needs ",War in Ukraine and hostages taken ,Technology helps to keep people connected all around the world. Allows you to stay up to date with what is going on around you locally as well as across the globe. Able to connect with loved on s as well as form relationships with people you can eventually connect and become close to. ,na,Schedule received for patients that day, Call patients to schedule home visits,Begin seeing patients ,Home visit,Home visit,Home visit,Home visits ,Complete daily progress notes for patients seen,notes compiled ,Drop off any labs taken,na,na,na,na,na,na,na,na,na,na,na,na,na,2,4,4,Tell him directly he needs to follow other treatment protocols before receiving pain relief medication ,5,4,3,2,1,5,4,4,4,5,5,5,5,5,5,2,3,2,3,1,1,1,1,1,1,1,1,40,60,19,Home healthcare ,RN,19,,81,3,Bachelor degree ,1,48,,52,2,,1,,,7,5,4,2,3,Control,663a996c-ff60-a48b-f953-059e18e0ba7a,2,1,2,1,1,6,7,3,1.5,70,4,5,3,3,5,2,1,1,4,5,5,2,Patient continues to complain about right ankle pain following pain regimen prescribed for mild pain relief measures. Patient reports unable to follow up with other appointments related to monitoring ankle pain due to “no time to do so.” Added Lidocaine as another measure of pain relief. 
2024-05-07 15:19:16,2024-05-07 17:07:14,0,100,6478,1,2024-05-07 17:07:15,R_3lWN8I9vFmLkXGp,,,,,37.3422,-77.985,anonymous,EN,1,3,,,,,,,,,,,"1,2,7","Use to complete daily progress notes following patient’s visits, use for social media, check email for work and personal information ","Check email, interact with social media, communication, watching tv, listening to music ",Able to use iPhone to text others even when phone service was cut off,Live far out in the country and was able to contact doctors office for appointments as well as family members to let them know I was okay. ,"Use online Wifi services to connect online and watch movies, YouTube videos, stream music to listen and watch videos, and watch podcasts. ","Use my Kindle to read books online, research medical journals and books for personal medical needs ",War in Ukraine and hostages taken ,Technology helps to keep people connected all around the world. Allows you to stay up to date with what is going on around you locally as well as across the globe. Able to connect with loved on s as well as form relationships with people you can eventually connect and become close to. ,na,Schedule received for patients that day, Call patients to schedule home visits,Begin seeing patients ,Home visit,Home visit,Home visit,Home visits ,Complete daily progress notes for patients seen,notes compiled ,Drop off any labs taken,na,na,na,na,na,na,na,na,na,na,na,na,na,2,4,4,Tell him directly he needs to follow other treatment protocols before receiving pain relief medication ,5,4,3,2,1,5,4,4,4,5,5,5,5,5,5,2,3,2,3,1,1,1,1,1,1,1,1,40,60,19,Home healthcare ,RN,19,,81,3,Bachelor degree ,1,48,,52,2,,1,,,7,5,4,2,3,Control,663a996c-ff60-a48b-f953-059e18e0ba7a,2,1,2,1,2,5,8,3,1.5,53,5,5,5,4,5,2,1,3,3,5,3,2,"Patient continues to complain of no pain relief, yet has not followed up once again with other treatment options. Discussed importance of patient following up with other treatment options again since he reported, “slipped in mind.”. "
2024-05-07 16:59:57,2024-05-07 17:12:25,0,100,747,1,2024-05-07 17:12:26,R_3Io5Hc8j719PDES,,,,,42.9709,-77.5821,anonymous,EN,1,3,,,,,,,,,,,"7,8",I use email to keep the n touch with family. ,I use it to communicate with friends and family no use it to pay bills. ,I am able to use fb messenger to communicate in real time. ,Technology helps because it allows me to reach out to people who are far away. ,I use streaming services to watch movies. ,Maybe doing face time more. ,I read about hypothyroidism ,I’m not sure how I like the ifea,Busy,Busy,,,,,,,,,,,,,,,,,,,,,,,4,4,4,Psych consult ,4,3,4,3,1,5,4,5,5,4,5,4,3,5,5,2,4,2,4,2,3,2,2,2,2,0,0,50,50,16,Cardiac ,Registered Nurse ,16,,81,3,BSN,1,33,,47,2,,1,,,7,1,6,3,3,Control,663ab20e-1c25-d21b-0956-e7b8c1730445,1,1,1,1,1,7,8,2,1,63,4,5,4,2,5,2,2,1,2,5,3,2,Not doing prescribed treatments. Did attend follow up. Reach out to patient in 6 weeks.
2024-05-07 16:59:57,2024-05-07 17:12:25,0,100,747,1,2024-05-07 17:12:26,R_3Io5Hc8j719PDES,,,,,42.9709,-77.5821,anonymous,EN,1,3,,,,,,,,,,,"7,8",I use email to keep the n touch with family. ,I use it to communicate with friends and family no use it to pay bills. ,I am able to use fb messenger to communicate in real time. ,Technology helps because it allows me to reach out to people who are far away. ,I use streaming services to watch movies. ,Maybe doing face time more. ,I read about hypothyroidism ,I’m not sure how I like the ifea,Busy,Busy,,,,,,,,,,,,,,,,,,,,,,,4,4,4,Psych consult ,4,3,4,3,1,5,4,5,5,4,5,4,3,5,5,2,4,2,4,2,3,2,2,2,2,0,0,50,50,16,Cardiac ,Registered Nurse ,16,,81,3,BSN,1,33,,47,2,,1,,,7,1,6,3,3,Control,663ab20e-1c25-d21b-0956-e7b8c1730445,1,1,1,1,2,7,8,2,1,67,5,4,5,2,5,4,4,3,2,5,4,2,"Failure to sue recommended therapies

Possible psych consult. 

Follow up in 4 weeks"
